,User ID,Year last purchased,Month last purchased,Day last purchased,DayOfWeek last purchased,N days to date,N Courses,Category_Digestivo,Category_Enfermería Básica,Category_Geriatría,Category_Gestión,Category_Mujer,Category_Pediatría,Category_Urgencias,Credits Max,Credits Mean,Credits Min,Credits Sum,Current Value Max,Current Value Mean,Current Value Min,Current Value Sum,Hours Max,Hours Mean,Hours Min,Hours Sum,Target
138,1593023,2018,7,24,1,2002,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Abordaje Del Paciente Politraumatizado En Uci
139,1593031,2017,9,29,4,2300,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
140,1593049,2021,3,21,6,1031,6,1,3,0,0,2,0,0,8.8,7.133333333333333,4.7,42.8,39.0,30.666666666666668,29.0,184.0,70.0,59.166666666666664,45.0,355.0,Cuidados Paliativos
141,1593066,2018,10,16,1,1918,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Cuidados Paliativos
142,1593070,2022,3,9,2,678,1,1,0,0,0,0,0,0,3.6,3.6,3.6,3.6,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Tdah: Trastorno Por Déficit De Atención E Hiperactividad
143,1593077,2019,2,15,4,1796,2,0,2,0,0,0,0,0,8.8,6.75,4.7,13.5,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Complicaciones Durante El Embarazo
144,1593081,2018,4,10,1,2107,2,2,0,0,0,0,0,0,6.5,6.5,6.5,13.0,29.0,29.0,29.0,58.0,50.0,50.0,50.0,100.0,Electrocardiografía
145,1593086,2022,9,14,2,489,3,0,2,0,0,0,0,1,8.8,7.266666666666667,4.9,21.8,39.0,32.333333333333336,19.0,97.0,50.0,48.333333333333336,45.0,145.0,Soporte Vital Avanzado
146,1593104,2022,9,20,1,483,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Soporte Vital Básico
147,1593241,2018,4,10,1,2107,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Electrocardiografía
148,1593276,2020,6,4,3,1321,2,0,1,0,0,1,0,0,8.8,7.95,7.1,15.9,29.0,29.0,29.0,58.0,70.0,60.0,50.0,120.0,Nuevas Adicciones
149,1593281,2019,5,15,2,1707,4,1,2,0,0,0,1,0,8.8,6.275,4.7,25.1,29.0,26.5,19.0,106.0,50.0,45.0,35.0,180.0,Menopausia
150,1593285,2017,11,23,3,2245,2,0,2,0,0,0,0,0,9.0,6.85,4.7,13.7,19.0,19.0,19.0,38.0,70.0,52.5,35.0,105.0,Introducción A La Enfermería En Endoscopia Digestiva
151,1593289,2020,7,25,5,1270,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
152,1593295,2017,6,28,2,2393,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Cuidados Paliativos
153,1593313,2017,11,24,4,2244,2,0,1,0,0,0,0,1,6.0,5.35,4.7,10.7,19.0,19.0,19.0,38.0,45.0,40.0,35.0,80.0,Introducción A La Enfermería En Endoscopia Digestiva
154,1593319,2019,4,4,3,1748,3,0,2,0,0,0,1,0,8.8,6.2,4.7,18.6,29.0,25.666666666666668,19.0,77.0,50.0,43.333333333333336,35.0,130.0,Soporte Vital Avanzado
155,1593336,2017,7,3,0,2388,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Fibromialgia Y Dolor De La Actividad
156,1593337,2018,3,28,2,2120,2,1,1,0,0,0,0,0,6.5,5.6,4.7,11.2,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Electrocardiografía
157,1593359,2018,5,18,4,2069,2,1,1,0,0,0,0,0,6.5,5.6,4.7,11.2,29.0,29.0,29.0,58.0,50.0,42.5,35.0,85.0,Electrocardiografía
158,1593371,2020,6,4,3,1321,2,0,1,0,0,1,0,0,8.8,7.95,7.1,15.9,29.0,29.0,29.0,58.0,70.0,60.0,50.0,120.0,Nuevas Adicciones
159,1593380,2020,5,20,2,1336,2,0,1,0,0,0,0,1,8.8,7.4,6.0,14.8,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Soporte Vital Básico
160,1593395,2017,6,28,2,2393,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
161,1593404,2018,6,16,5,2040,4,1,2,0,0,0,0,1,8.8,6.5,4.7,26.0,29.0,24.0,19.0,96.0,50.0,45.0,35.0,180.0,Planificación Familiar
162,1593422,2019,3,1,4,1782,2,0,1,0,0,0,0,1,8.8,7.4,6.0,14.8,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Soporte Vital Básico
163,1593423,2018,6,14,3,2042,3,0,2,0,0,0,0,1,8.8,6.5,4.7,19.5,29.0,22.333333333333332,19.0,67.0,50.0,43.333333333333336,35.0,130.0,Planificación Familiar
164,1593426,2018,4,9,0,2108,2,1,1,0,0,0,0,0,6.5,5.6,4.7,11.2,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Curso Completo De Diálisis Peritoneal
165,1593439,2018,3,27,1,2121,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Cuidados Paliativos
166,1593446,2019,4,25,3,1727,4,0,2,0,0,0,0,2,8.8,6.9,4.7,27.6,29.0,24.0,19.0,96.0,50.0,45.0,35.0,180.0,Curso Completo De Diálisis Peritoneal
167,1593448,2019,11,15,4,1523,7,0,3,0,0,1,1,2,8.8,6.471428571428571,4.7,45.3,29.0,29.0,29.0,203.0,70.0,48.57142857142857,35.0,340.0,Nutrición En El Síndrome De Intestino Irritable
168,1593464,2019,7,12,4,1649,2,1,1,0,0,0,0,0,8.8,7.65,6.5,15.3,29.0,29.0,29.0,58.0,50.0,50.0,50.0,100.0,Urgencias Obstétricas Extrahospitalarias
169,1593469,2022,3,3,3,684,5,1,3,0,1,0,0,0,8.8,5.92,3.4,29.6,29.0,27.0,19.0,135.0,50.0,39.0,25.0,195.0,Lactancia Materna
170,1593514,2017,6,27,1,2394,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
171,1593519,2018,7,23,0,2003,3,1,2,0,0,0,0,0,6.5,5.3,4.7,15.9,29.0,25.666666666666668,19.0,77.0,50.0,43.333333333333336,35.0,130.0,Violencia De Género
172,1593525,2017,11,14,1,2254,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Urgencias Obstétricas Extrahospitalarias
173,1593539,2017,12,18,0,2220,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
174,1593545,2021,3,14,6,1038,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Investigación Sociosanitaria
175,1593554,2020,9,23,2,1210,2,1,0,0,0,1,0,0,7.1,6.8,6.5,13.6,29.0,29.0,29.0,58.0,70.0,60.0,50.0,120.0,Nuevas Adicciones
176,1593558,2017,6,27,1,2394,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
177,1593561,2017,10,18,2,2281,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,49.0,49.0,49.0,49.0,45.0,45.0,45.0,45.0,Antibioterapia Básica
178,1593566,2017,6,27,1,2394,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
179,1593586,2017,11,22,2,2246,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,59.0,59.0,59.0,59.0,50.0,50.0,50.0,50.0,Curso Completo De Diálisis Peritoneal
180,1593597,2017,6,29,3,2392,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
181,1593600,2017,11,16,3,2252,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Introducción A La Enfermería En Endoscopia Digestiva
182,1593619,2018,5,1,1,2086,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Curso Completo De Diálisis Peritoneal
183,1593626,2018,6,14,3,2042,2,0,2,0,0,0,0,0,8.8,6.75,4.7,13.5,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Soporte Vital Avanzado
184,1593629,2018,1,4,3,2203,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
185,1593634,2017,6,30,4,2391,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Soporte Vital Avanzado
186,1593649,2017,6,17,5,2404,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Electrocardiografía
187,1593651,2017,7,2,6,2389,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
188,1593652,2021,2,1,0,1079,8,1,3,0,0,3,0,1,7.9,6.0375,3.4,48.3,29.0,27.75,19.0,222.0,70.0,51.25,25.0,410.0,Planificación Familiar
189,1593657,2021,6,1,1,959,7,0,2,1,0,2,1,1,8.7,5.728571428571429,2.8,40.1,39.0,26.142857142857142,19.0,183.0,70.0,47.857142857142854,25.0,335.0,Fibromialgia Y Dolor De La Actividad
190,1593661,2019,10,1,1,1568,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Lactancia Materna
191,1593668,2022,4,15,4,641,5,2,3,0,0,0,0,0,9.0,6.5,3.3,32.5,29.0,27.0,19.0,135.0,70.0,53.0,45.0,265.0,Electrocardiografía
192,1593671,2017,11,21,1,2247,2,0,1,0,0,0,0,1,6.0,5.35,4.7,10.7,19.0,19.0,19.0,38.0,45.0,40.0,35.0,80.0,Introducción A La Enfermería En Endoscopia Digestiva
193,1593676,2021,10,21,3,817,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Actualización En Medicina Interna
194,1593681,2018,9,14,4,1950,3,0,2,0,0,0,0,1,8.8,6.5,4.7,19.5,29.0,25.666666666666668,19.0,77.0,50.0,43.333333333333336,35.0,130.0,Introducción A La Enfermería En Endoscopia Digestiva
195,1593695,2018,3,23,4,2125,3,1,1,0,0,0,0,1,6.5,5.733333333333333,4.7,17.2,29.0,22.333333333333332,19.0,67.0,50.0,43.333333333333336,35.0,130.0,Complicaciones Durante El Embarazo
196,1593696,2018,7,29,6,1997,3,1,2,0,0,0,0,0,8.8,6.666666666666667,4.7,20.0,49.0,35.666666666666664,29.0,107.0,50.0,45.0,35.0,135.0,Lactancia Materna
197,1593705,2020,8,28,4,1236,2,0,1,0,0,0,1,0,6.3,5.5,4.7,11.0,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Menopausia
198,1593720,2018,3,7,2,2141,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Electrocardiografía
199,1593725,2021,10,29,4,809,3,1,1,0,0,1,0,0,7.9,6.333333333333333,3.3,19.0,39.0,29.0,19.0,87.0,70.0,55.0,25.0,165.0,Avances En Geriatría
200,1593727,2017,11,24,4,2244,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Urgencias Obstétricas Extrahospitalarias
201,1593743,2019,6,26,2,1665,3,1,2,0,0,0,0,0,8.8,6.666666666666667,4.7,20.0,29.0,29.0,29.0,87.0,50.0,45.0,35.0,135.0,Actualización En Neonatología
202,1593747,2018,4,13,4,2104,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Antibioterapia Básica
203,1593834,2022,12,30,4,382,6,0,2,0,0,1,0,3,9.0,6.1000000000000005,4.7,36.6,49.0,34.0,19.0,204.0,70.0,50.0,35.0,300.0,Avances En Geriatría
204,1593836,2019,5,3,4,1719,2,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Radiología Básica
205,1593883,2017,11,7,1,2261,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Antibioterapia Básica
206,1593885,2018,10,23,1,1911,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Complicaciones Durante El Embarazo
207,1593892,2017,10,17,1,2282,2,0,1,0,0,0,0,1,6.0,5.35,4.7,10.7,19.0,19.0,19.0,38.0,45.0,40.0,35.0,80.0,Introducción A La Enfermería En Endoscopia Digestiva
208,1593900,2017,6,27,1,2394,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Curso Completo De Diálisis Peritoneal
209,1593907,2018,4,24,1,2093,3,1,2,0,0,0,0,0,9.0,6.733333333333333,4.7,20.2,29.0,22.333333333333332,19.0,67.0,70.0,51.666666666666664,35.0,155.0,Electrocardiografía
210,1593929,2019,5,29,2,1693,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Introducción A La Enfermería En Endoscopia Digestiva
211,1593944,2020,1,19,6,1458,8,1,2,1,0,2,1,1,8.8,6.1,2.8,48.8,29.0,29.0,29.0,232.0,70.0,46.25,25.0,370.0,Soporte Vital Avanzado
212,1593945,2020,8,5,2,1259,3,0,1,0,0,1,1,0,9.0,7.466666666666666,6.3,22.4,29.0,29.0,29.0,87.0,70.0,63.333333333333336,50.0,190.0,Urgencias Obstétricas Extrahospitalarias
213,1593946,2019,5,22,2,1700,6,0,3,0,0,0,1,2,8.8,6.233333333333333,4.7,37.4,29.0,25.666666666666668,19.0,154.0,50.0,45.0,35.0,270.0,Menopausia
214,1593951,2018,10,8,0,1926,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Complicaciones Durante El Embarazo
215,1593968,2017,11,21,1,2247,2,0,1,0,0,0,0,1,6.0,5.35,4.7,10.7,19.0,19.0,19.0,38.0,45.0,40.0,35.0,80.0,Cuidados Paliativos
216,1593990,2018,2,2,4,2174,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Introducción A La Enfermería En Endoscopia Digestiva
217,1594001,2018,8,8,2,1987,3,1,2,0,0,0,0,0,8.8,6.666666666666667,4.7,20.0,29.0,25.666666666666668,19.0,77.0,50.0,45.0,35.0,135.0,Fibromialgia Y Dolor De La Actividad
218,1594004,2018,4,24,1,2093,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
219,1594005,2017,6,29,3,2392,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
220,1594010,2018,6,14,3,2042,4,1,2,0,0,0,0,1,8.8,6.5,4.7,26.0,29.0,26.5,19.0,106.0,50.0,45.0,35.0,180.0,Curso Completo De Diálisis Peritoneal
221,1594043,2022,9,27,1,476,2,1,1,0,0,0,0,0,8.7,7.6,6.5,15.2,39.0,34.0,29.0,68.0,70.0,60.0,50.0,120.0,Avances En Geriatría
222,1594048,2017,6,30,4,2391,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Planificación Familiar
223,1594050,2017,7,19,2,2372,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,49.0,49.0,49.0,49.0,45.0,45.0,45.0,45.0,Introducción A La Enfermería En Endoscopia Digestiva
224,1594076,2017,8,30,2,2330,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,49.0,49.0,49.0,49.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
225,1594081,2018,3,25,6,2123,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Curso Completo De Diálisis Peritoneal
226,1594084,2018,8,8,2,1987,2,1,1,0,0,0,0,0,6.5,5.6,4.7,11.2,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Menopausia
227,1594092,2017,12,19,1,2219,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Urgencias Obstétricas Extrahospitalarias
228,1594095,2017,11,8,2,2260,2,0,2,0,0,0,0,0,9.0,6.85,4.7,13.7,19.0,19.0,19.0,38.0,70.0,52.5,35.0,105.0,Introducción A La Enfermería En Endoscopia Digestiva
229,1594173,2019,8,28,2,1602,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Complicaciones Durante El Embarazo
230,1594176,2018,9,24,0,1940,3,0,3,0,0,0,0,0,8.8,6.066666666666667,4.7,18.200000000000003,29.0,25.666666666666668,19.0,77.0,50.0,43.333333333333336,35.0,130.0,Soporte Vital Avanzado
231,1594179,2023,2,19,6,331,3,0,1,0,0,1,1,0,8.8,7.7,7.1,23.1,49.0,42.333333333333336,39.0,127.0,70.0,60.0,50.0,180.0,Evaluación Y Tratamiento De Úlceras Por Presión
232,1594209,2017,7,12,2,2379,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,49.0,49.0,49.0,49.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
233,1594231,2017,7,3,0,2388,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Electrocardiografía
234,1594235,2017,6,28,2,2393,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Soporte Vital Avanzado
235,1594256,2022,1,21,4,725,12,2,6,0,0,3,1,0,8.8,6.533333333333332,3.6,78.39999999999999,49.0,31.5,19.0,378.0,70.0,51.25,25.0,615.0,Abordaje Psicológico Y Nutricional En Los Trastornos De Alimentación
236,1594257,2020,9,24,3,1209,2,0,1,0,0,1,0,0,8.8,7.95,7.1,15.9,29.0,29.0,29.0,58.0,70.0,60.0,50.0,120.0,Cuidados Intensivos Respiratorios
237,1594274,2019,8,25,6,1605,2,0,1,0,0,0,0,1,8.8,7.4,6.0,14.8,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Radiología Básica
238,1594276,2018,10,23,1,1911,2,0,2,0,0,0,0,0,8.8,6.75,4.7,13.5,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Introducción A La Enfermería En Endoscopia Digestiva
239,1594302,2018,4,6,4,2111,3,1,2,0,0,0,0,0,9.0,6.733333333333333,4.7,20.2,29.0,29.0,29.0,87.0,70.0,51.666666666666664,35.0,155.0,Menopausia
240,1594343,2021,3,24,2,1028,3,0,1,0,0,1,1,0,7.9,7.333333333333333,6.3,22.0,39.0,32.333333333333336,29.0,97.0,70.0,63.333333333333336,50.0,190.0,Electrocardiografía
241,1594364,2018,11,12,0,1891,3,0,2,0,0,0,0,0,8.8,6.75,4.7,13.5,29.0,29.0,29.0,58.0,50.0,42.5,35.0,85.0,Urgencias Obstétricas Extrahospitalarias
242,1594386,2018,5,22,1,2065,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Introducción A La Enfermería En Endoscopia Digestiva
243,1594388,2018,8,22,2,1973,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Introducción A La Enfermería En Endoscopia Digestiva
244,1594399,2017,10,31,1,2268,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Urgencias Obstétricas Extrahospitalarias
245,1594401,2023,5,13,5,248,4,1,3,0,0,0,0,0,7.8,6.175,4.7,24.7,39.0,26.5,19.0,106.0,70.0,48.75,35.0,195.0,Actualización En Neonatología
246,1594406,2023,3,24,4,298,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,19.0,19.0,19.0,19.0,60.0,60.0,60.0,60.0,Avances En Geriatría
247,1594409,2018,11,15,3,1888,2,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Urgencias Obstétricas Extrahospitalarias
248,1594487,2018,10,20,5,1914,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Complicaciones Durante El Embarazo
249,1594492,2018,4,28,5,2089,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Electrocardiografía
250,1594498,2019,4,23,1,1729,4,1,2,0,0,0,1,0,8.8,6.275,4.7,25.1,49.0,34.0,29.0,136.0,50.0,45.0,35.0,180.0,Abordaje Del Paciente Politraumatizado En Uci
251,1594501,2017,6,30,4,2391,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Soporte Vital Avanzado
252,1594505,2017,9,23,5,2306,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Electrocardiografía
253,1594516,2018,4,25,2,2092,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
254,1594529,2017,7,19,2,2372,2,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Técnicas Invasivas En Urgencias Y Emergencias
255,1594544,2020,2,8,5,1438,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Enfermería En Endoscopia Digestiva
256,1594545,2021,10,21,3,817,2,0,1,0,0,1,0,0,7.9,7.85,7.8,15.7,39.0,34.0,29.0,68.0,70.0,70.0,70.0,140.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
257,1594564,2019,5,28,1,1694,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Complicaciones Durante El Embarazo
258,1594578,2019,6,28,4,1663,6,1,3,0,0,0,0,2,8.8,6.466666666666666,4.7,38.8,29.0,27.333333333333332,19.0,164.0,50.0,45.833333333333336,35.0,275.0,Soporte Vital Avanzado
259,1594584,2021,3,13,5,1039,6,0,3,0,0,1,1,1,9.0,7.7,6.0,46.2,49.0,32.333333333333336,29.0,194.0,70.0,59.166666666666664,45.0,355.0,Violencia De Género
260,1594586,2022,6,28,1,567,1,1,0,0,0,0,0,0,3.3,3.3,3.3,3.3,39.0,39.0,39.0,39.0,25.0,25.0,25.0,25.0,Electrocardiografía
261,1594600,2017,11,23,3,2245,2,0,1,0,0,0,0,1,6.0,5.35,4.7,10.7,19.0,19.0,19.0,38.0,45.0,40.0,35.0,80.0,Introducción A La Enfermería En Endoscopia Digestiva
262,1594601,2017,6,26,0,2395,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Soporte Vital Avanzado
263,1594611,2023,1,4,2,377,3,0,0,0,1,2,0,0,7.9,7.066666666666666,6.2,21.2,39.0,32.333333333333336,29.0,97.0,70.0,58.333333333333336,35.0,175.0,Abordaje Psicológico Y Nutricional En Los Trastornos De Alimentación
264,1594630,2018,3,20,1,2128,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Complicaciones Durante El Embarazo
265,1594633,2020,11,6,4,1166,5,0,2,0,0,1,1,1,8.8,7.08,6.0,35.4,49.0,33.0,29.0,165.0,70.0,53.0,45.0,265.0,Actualización En Medicina Interna
266,1594658,2019,12,11,2,1497,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Soporte Vital Avanzado
267,1594671,2018,6,18,0,2038,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Urgencias Obstétricas Extrahospitalarias
268,1594672,2017,11,4,5,2264,2,0,2,0,0,0,0,0,9.0,6.85,4.7,13.7,19.0,19.0,19.0,38.0,70.0,52.5,35.0,105.0,Introducción A La Enfermería En Endoscopia Digestiva
269,1594681,2017,11,23,3,2245,2,0,2,0,0,0,0,0,9.0,6.85,4.7,13.7,19.0,19.0,19.0,38.0,70.0,52.5,35.0,105.0,Introducción A La Enfermería En Endoscopia Digestiva
270,1594691,2017,6,29,3,2392,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
271,1594698,2017,7,3,0,2388,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Introducción A La Enfermería En Endoscopia Digestiva
272,1594709,2018,10,13,5,1921,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Curso Completo De Diálisis Peritoneal
273,1594715,2018,6,16,5,2040,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Curso Completo De Diálisis Peritoneal
274,1594719,2018,6,28,3,2028,3,0,2,0,0,0,0,1,8.8,6.5,4.7,19.5,49.0,42.333333333333336,29.0,127.0,50.0,43.333333333333336,35.0,130.0,Planificación Familiar
